user_reputation,reply_count,thumbs_up,thumbs_down,best_score,text,stars
1,0,0,3,0,A good beef dish should be juicy and full of aroma https://web.facebook.com/cookingplushomedecor/?modal=admin_todo_tour,0
1,0,0,0,100,"Definitely love the concept, but the flavor was not quite right, needs a little more spice.  Next time I make it (and I will make again) I will try some red pepper flakes to see if that helps.  Thank your Courtney for sharing your recipe.",4
1,0,15,15,689,Very nice combination and very tasty.  The only change I made was using a red pepper instead of a green pepper (personal choice).  As others have said this recipe does make a lot.  I halved the recipe and filled a 2 qt bowl.  Several guests asked for the recipe.  Will definitely be adding this to my recipe collection.,5
1,0,0,0,100,"This is a favorite soup of my family. I follow it exactly, except I double the amount of ground beef to make it more meaty. Serve with a favorite bread and use to dip in the soup.",5
1,0,0,0,100,These were great!,5
1,0,3,0,297,Excellent!  I don&#39;t usually use recipes when I cook but this is a keeper. Will definitely make again.,5
1,0,0,0,100,"This was one of the best Banana Nut Bread recipes I&#39;ve baked. I used walnuts instead of pecans because that&#39;s what i had on hand. I also didn&#39;t do the glaze. It&#39;s so good you don&#39;t need it and I&#39;d hate to cover up the yummy, moist taste. This is my new go to Banana Nut Bread recipe!",5
1,0,1,0,193,"Easy, great go-to dessert. I add raisins and my family loves it.",0
1,0,0,0,100,Easy to fix and great taste. I used pepperoni instead of ground beef to make more pizzalike. Family would have liked it more if had a firmer crust.,4
1,0,0,0,100,"The pork chops were delicious, but I was actually even more impressed with how flavorful the potatoes were.  My kids loved them too!  Everything was done perfectly after the first hour, so I didn&#39;t bake any further after uncovering.  I will definitely make this again.",5
1,0,0,0,100,Update to previous review:  I seasoned the leftovers with just a bit (about 1 tsp) of garlic powder and it made such a dramatic change.  it was delicious!,5
10,0,0,0,100,"This Moist Chocolate Cake is excellent, and the delicious frosting takes it over the top!",5
20,0,0,0,100,Best Fudge recipe! Very fluffy and creamy. We only make at Christmas and my husband helps with the stirring. Yields great results.,5
1,0,0,0,100,"Loved it!  I did not have key lime jello, so I used unflavored gelatin and substituted  lime juice for the water.  The pie was awesome.  This will be a repeat at our house!",4
1,0,0,0,100,"Not as creamy as the picture...more like a soup, but delicious!",4
1,0,0,0,100,I made the candy today. I had one problem with the filling. I couldn&#39;t cook it for 5 minutes. After 4 minutes it became very gritty and I couldn&#39;t use. I threw the filling out and started over and cooked for less time. I did add 2 tablespoons of honey for all layers that called for peanut butter. I always use honey in all peanut butter recipes. I also use a square cake pan  8 x 8 for the candy. I like my candy thicker with smaller squares when served.,5
1,0,0,0,100,Just want to say I like buzzbombz suggestions. keep up the good work.,5
1,0,0,0,100,"Made it for my neighbor&#39;s daughter who has celiac&#39;s disease. She LOVED it! My family loved it too. My son was afraid to try it because I had told him it was gluten-free, but once he tasted it, he couldn&#39;t stop eating it!",5
10,0,0,0,100,"Grandchildren and the holidays are beautiful. Today made these chocolate peanut butter cups with my Grandsons. I should say, the kids made them start to finish. I just supervised and answered questions. Along the way, we practiced reading, reading fractions and division (cutting things in half). Both did VERY well and we all got ?decorated? along the way. They had fun. Just call me Disneyland Grandma.  I do not care for peanut butter so I have not tasted them. However, the rest of the family thought they were wonderful and tasted just like Reese&#39;s cups and they were not just saying that to encourage the kids.",5
1,0,0,0,100,Delicious. The whole family loved it. Like a very moist cornbread with some whole kernels in it.,5
1,0,0,0,100,This is the kind of Mac &amp; Cheese that everyone loves...good and CREAMY. Made it for a church function and EVERYONE wanted the recipe!!!  Excellent!!!!!!,5
1,0,10,5,721,"My family loves this recipe. I make it regularly (every couple of weeks) and I get no complaints. In fact, I usually double the recipe because my roommate wants plenty of leftovers. I accidentally added the taco seasoning in towards the end one time and it didn&#39;t seem to make much of a difference. It was just slightly less flavorful but it was still good. I usually add seasonings to the ground beef, as I fry it, and I put different beans in it but that&#39;s it. It comes out delicious every time.",5
1,0,0,1,100,"I gave this recipe three stars as 1) canola oil is so unhealthy.  I used organic coconut oil instead, plus about a tablespoon of butter.  2) I used 1/2 cup of sugar and used 3 large overripe bananas instead of two (I didn&#39;t measure but it was probably more than the 1 cup of bananas called for in the recipe). In addition, because of the extra banana, I was able to cut the eggs down to one but I did use  a large egg.I added 1/2 cup raisins and 1/2 cup chocolate chips, as my family likes that, but they aren&#39;t necessary as I tasted the mixture before baking and it was plenty sweet.  I wasn&#39;t sure about baking it at 325 degrees...so halfway through I upped it to 350 degrees.  I don&#39;t think it made any difference...but I do have a convection oven.",3
10,0,0,0,100,what is ground mustard please? I have dried mustard powder and mustard with mustard seeds. is either one correct?,0
1,0,0,0,100,"This chicken turned out very flavorful and moist.  I left out the mushrooms and added onions and Italian herbs, as I did not have any mushrooms.  It is a great gourmet-style recipe that is not too complicated! I would definitely make this again!",5
1,0,2,0,253,This was SO GOOD! I loved how easy it was to whip up on a weeknight. Nice flavor. I will definitely make this one again.,5
1,0,0,0,100,"Made this for the first time recently to take to a function.  It was a hit!  I recieved requests for the recipe.  I used an extra 1/2 cup of marshmallows, but other than that, I did not alter the ingredients.  However, if you truly use a pan with an interior measurement of 15 x 10, you will need a couple of extra graham crackers (trim with a knife) to fill the small gap at the bottom of pan.  Fill the pan so the graham crackers don&#39;t shift around during baking. As another reviewer suggested, make sure there is an overhang of foil on the short ends for removal from pan, spray the foil with nonstick spray, and do not overcook the butter/sugar/cinnamon mixture (only a minute after the butter is melted and sugar is incorporated into the butter).  Watch the baking time carefully after the 12 minute mark.  At 12 minutes, mine had browned only at the edges and not in the middle.  Try to get to an overall golden brown without letting the outside edges get too overdone.  I let it cool for about 15 min and then removed it from the pan by holding the 2 ends of the foil.  I let it cool completely and then cut as directed with a sharp knife.  The pizza cutter idea didn&#39;t work well for me.  I will absolutely make this again.",5
1,0,0,0,100,"Very moist.  Made it for company,everyone enjoyed it. Will make again",5
1,0,0,0,100,My Nephew thought he did not like Cauliflower....And then he had this soup. Its a winner in his book.,5
1,0,0,0,100,"I have to agree with you, Mel7445. This soup is totally awesome. I&#39;ve made it several times, but just recently found out that I shouldn&#39;t have much dairy:(. I really want to make it, but just not sure what to do.",5
1,0,6,2,708,I made this recipe after having it at work one day and this was better than what I had. It’s very creamy and I didn’t change anything just added more brown sugar and nuts. 10 stars for me,5
1,0,0,0,100,Simple and delicious.  I have made this several times over the past couple of years.,5
10,0,0,0,100,"These were delicious! The batter was very thick and only made 8 - 1/3 cup pancakes for me.  My daughter, who normal doesn&#39;t like pancakes, ate these all up!!",5
1,0,6,0,805,I&#39;ve made this recipe several times.  Added a little more garlic because we love it.  It is always cleaned up.  Not a leftover to be found.  Thank you for sharing.,5
1,0,0,0,100,We make this often - my 11 and 7 year old boys LOVE it! We use 1 lb of beef,5
1,0,0,0,100,"I made some adjustments. Firstly, I cut the recipe in half. I cooked the potatoes and carrots in three cups water   three cubes of chicken bouillon, stained the broth to use it in the roux. I used three cups of chicken broth   3/4 cups 2% milk, and between 1/2-2/3 cups heavy cream. The sauce was perfect with the extra liquid. My husband and I absolutely loved it.",4
1,0,0,0,100,"This is now &#34;my&#34; chili recipe.  It&#39;s a total knockout!  I use 1 can of northern beans, 1 can of garbanzo beans, and 1 can of sweet white corn.  My friends and family BEG for it.",5
1,0,0,0,100,"it turned out really good!! i drained the strawberries and used the juice in place of the water, it didnt quite reach 2 cups so i topped it off with water an it set in no time",5
1,0,3,5,599,"We really enjoyed this! I did make some changes though. I used ground chicken, and I used a half a jar of marinara sauce I had leftover instead of plain tomatoes. I also added pepperoni on top of half (left the other half with just the peppers). Even the kids ate it! I&#39;ll definitely be making this again.",0
1,0,0,0,100,"I actually signed up on here to leave a review. I NEVER leave reviews for recipes I&#39;ve tried. But I made this bread and this was the first time I got bread RIGHT! The dough was stiff yet workable, it raised well and I actually got 4 loaves instead of just the 2! It tasted delicious and this is the recipe I&#39;d pass down to my generation of family! It&#39;s THAT amazing!",5
